Order_ID,Order_Date,Ship_Date,Region,City,Customer_Segment,Sales_Channel,Product_ID,Quantity,Discount,Sales,Shipping_Cost
ORD-102066,2025-05-15,2025-05-19,West,Birmingham,Home Office,Retail Store,P-009,1,0.15,105.91,5.75
ORD-102067,2025-12-18,2025-12-19,East,Peterborough,Small Business,Online,P-002,2,0,599.66,5.46
ORD-102068,2025-05-12,2025-05-15,South,Brighton,Corporate,Retail Store,P-001,4,0,1231.43,13.7
ORD-102069,2024-10-15,2024-10-17,North,Leeds,Home Office,Retail Store,P-006,1,0,123.43,3.45
ORD-102070,2024-09-13,2024-09-16,North,Newcastle,Corporate,Retail Store,P-002,2,0,464.95,9.1
ORD-102071,2025-04-27,2025-05-03,South,Brighton,Corporate,Online,P-004,2,0.25,164.36,9.1
ORD-102072,2024-11-20,2024-11-25,West,Birmingham,Corporate,B2B Sales,P-010,6,0,51.43,4.32
ORD-102073,2025-09-05,2025-09-08,West,Cardiff,Corporate,B2B Sales,P-014,3,0,85.99,3.51
ORD-102074,2025-01-18,2025-01-19,North,Newcastle,Home Office,B2B Sales,P-002,4,0,727.35,8.22
ORD-102075,2024-11-30,2024-12-06,East,Norwich,Corporate,Retail Store,P-006,4,0,624.93,5.7
ORD-102076,2025-12-05,2025-12-09,East,Norwich,Home Office,Retail Store,P-002,1,0.05,274.07,4.08
ORD-102077,2025-09-07,2025-09-11,East,Cambridge,Corporate,Online,P-002,3,0.25,489.17,6.84
ORD-102078,2024-03-14,2024-03-18,East,Norwich,Corporate,B2B Sales,P-006,3,0.2,241.56,4.95
ORD-102079,2025-02-19,2025-02-24,East,Norwich,Corporate,Retail Store,P-002,4,0,742.62,8.22
ORD-102080,2025-10-01,2025-10-02,North,Manchester,Small Business,Retail Store,P-002,2,0.25,375.18,5.46
ORD-102081,2024-07-17,2024-07-19,East,Peterborough,Corporate,Retail Store,P-015,10,0,56.88,9
ORD-102082,2024-12-09,2024-12-13,South,Bristol,Home Office,Retail Store,P-007,4,0,310.8,9.5
ORD-102083,2025-04-01,2025-04-05,West,Birmingham,Home Office,Retail Store,P-004,2,0.1,182.23,9.1
ORD-102084,2024-04-29,2024-04-30,South,Bristol,Corporate,B2B Sales,P-015,11,0,63.73,5.67
ORD-102085,2024-01-26,2024-02-01,East,Cambridge,Corporate,Retail Store,P-015,7,0.1,32.29,4.59
ORD-102086,2024-07-06,2024-07-07,South,London,Small Business,Online,P-003,4,0.05,373.6,13.7
ORD-102087,2025-08-06,2025-08-07,North,Manchester,Corporate,Online,P-002,3,0,571.35,6.84
ORD-102088,2025-11-16,2025-11-18,West,Birmingham,Small Business,Retail Store,P-010,6,0.15,43.72,7.2
ORD-102089,2024-03-17,2024-03-20,South,Bristol,Home Office,B2B Sales,P-012,7,0,56.53,4.59
ORD-102090,2025-02-16,2025-02-21,West,Cardiff,Corporate,Online,P-012,10,0,70.85,5.4
ORD-102091,2024-06-03,2024-06-07,North,Newcastle,Home Office,Online,P-003,2,0,235.51,9.1
ORD-102092,2024-03-31,2024-04-06,South,Brighton,Corporate,Online,P-004,3,0.2,254.68,11.4
ORD-102093,2024-07-02,2024-07-03,East,Peterborough,Home Office,Retail Store,P-012,13,0,93.75,6.21
ORD-102094,2025-11-26,2025-11-30,East,Norwich,Small Business,B2B Sales,P-013,6,0,102.91,4.32
ORD-102095,2024-02-01,2024-02-04,South,London,Home Office,B2B Sales,P-013,14,0,156.68,6.48
ORD-102096,2024-03-13,2024-03-14,West,Liverpool,Small Business,Retail Store,P-010,13,0,73.67,6.21
ORD-102097,2024-01-10,2024-01-13,West,Cardiff,Small Business,B2B Sales,P-013,7,0,77.78,7.65
ORD-102098,2025-08-02,2025-08-06,West,Liverpool,Corporate,Retail Store,P-002,1,0.25,144.49,4.08
ORD-102099,2025-05-20,2025-05-22,West,Liverpool,Home Office,B2B Sales,P-006,2,0,221.19,7
ORD-102100,2024-08-14,2024-08-16,North,Manchester,Home Office,B2B Sales,P-015,11,0,65.44,9.45
ORD-102101,2025-06-08,2025-06-14,South,London,Small Business,Online,P-014,13,0,393.1,6.21
ORD-102102,2024-12-25,2024-12-28,West,Cardiff,Home Office,Retail Store,P-008,2,0.25,429.8,4.2
ORD-102103,2024-08-22,2024-08-26,East,Norwich,Home Office,Retail Store,P-005,3,0.1,132.03,4.95
ORD-102104,2024-08-20,2024-08-25,West,Birmingham,Home Office,Retail Store,P-003,2,0,225.27,9.1
ORD-102105,2024-06-08,2024-06-13,West,Cardiff,Corporate,Retail Store,P-011,8,0.1,106.07,4.86
ORD-102106,2025-07-28,2025-07-30,West,Birmingham,Small Business,Online,P-007,2,0.1,96.88,4.2
ORD-102107,2025-11-04,2025-11-08,West,Liverpool,Corporate,Retail Store,P-003,1,0,150.12,6.8
ORD-102108,2025-07-09,2025-07-14,North,Manchester,Home Office,Online,P-006,5,0.25,365.35,6.45
ORD-102109,2025-10-16,2025-10-17,North,Manchester,Small Business,Retail Store,P-007,1,0.25,49.68,3.45
ORD-102110,2024-05-14,2024-05-15,West,Cardiff,Small Business,B2B Sales,P-010,25,0,160.48,9.45
ORD-102111,2024-11-29,2024-12-02,West,Liverpool,Home Office,Retail Store,P-003,1,0,149.22,4.08
ORD-102112,2025-10-08,2025-10-11,South,London,Small Business,Online,P-004,5,0,616.98,16
ORD-102113,2025-05-25,2025-05-31,West,Cardiff,Home Office,Retail Store,P-005,2,0,98.96,7
ORD-102114,2024-03-09,2024-03-14,East,Cambridge,Small Business,Retail Store,P-004,3,0.1,262.68,6.84
ORD-102115,2024-07-09,2024-07-10,East,Cambridge,Corporate,B2B Sales,P-015,13,0,69.2,6.21
ORD-102116,2024-11-08,2024-11-13,West,Cardiff,Corporate,Retail Store,P-009,3,0,522.3,8.25
ORD-102117,2024-02-08,2024-02-12,West,Liverpool,Corporate,B2B Sales,P-014,8,0.1,184.5,4.86
ORD-102118,2024-08-30,2024-09-02,South,Brighton,Small Business,Online,P-006,4,0,437.37,5.7
ORD-102119,2024-04-06,2024-04-07,West,Liverpool,Small Business,Retail Store,P-002,2,0,390.79,5.46
ORD-102120,2024-01-05,2024-01-10,North,Leeds,Corporate,B2B Sales,P-001,7,0,1697.1,20.6
ORD-102121,2025-09-14,2025-09-19,South,Brighton,Home Office,B2B Sales,P-008,3,0,615.14,8.25
ORD-102122,2024-04-26,2024-04-29,North,Manchester,Corporate,Retail Store,P-011,7,0,97.73,4.59
ORD-102123,2024-06-27,2024-07-01,East,Peterborough,Home Office,B2B Sales,P-006,4,0.15,385.1,5.7
ORD-102124,2024-04-13,2024-04-14,West,Cardiff,Home Office,B2B Sales,P-003,4,0,452.34,8.22
ORD-102125,2024-02-14,2024-02-19,North,Manchester,Home Office,Retail Store,P-007,3,0.25,117.29,8.25
ORD-102126,2025-07-23,2025-07-25,South,Brighton,Home Office,Online,P-006,1,0,108.56,5.75
ORD-102127,2025-04-17,2025-04-20,East,Cambridge,Small Business,Online,P-008,4,0.1,640.49,5.7
ORD-102128,2025-11-19,2025-11-24,East,Peterborough,Home Office,Online,P-005,1,0.05,66.11,3.45
ORD-102129,2025-12-09,2025-12-10,West,Birmingham,Home Office,Online,P-014,11,0.15,389.21,9.45
ORD-102130,2024-07-21,2024-07-23,West,Liverpool,Small Business,Online,P-011,10,0,136.55,9
ORD-102131,2025-06-04,2025-06-05,East,Cambridge,Corporate,B2B Sales,P-005,3,0.15,134.96,4.95
ORD-102132,2024-03-04,2024-03-10,West,Liverpool,Home Office,Online,P-005,4,0,192.75,9.5
ORD-102133,2024-07-11,2024-07-12,North,Newcastle,Home Office,B2B Sales,P-002,2,0.25,269.16,5.46
ORD-102134,2025-01-16,2025-01-17,East,Peterborough,Corporate,Retail Store,P-004,5,0.25,368.05,16
ORD-102135,2025-02-03,2025-02-04,South,Brighton,Small Business,Retail Store,P-008,4,0,707.84,5.7
ORD-102136,2024-10-28,2024-11-03,West,Cardiff,Small Business,Online,P-007,2,0,133.68,7
ORD-102137,2024-08-16,2024-08-17,West,Liverpool,Small Business,Online,P-015,6,0.15,30.45,4.32
ORD-102138,2024-04-25,2024-04-29,North,Newcastle,Corporate,Online,P-013,7,0,84.56,4.59
ORD-102139,2025-08-09,2025-08-15,West,Liverpool,Small Business,B2B Sales,P-004,1,0,105.14,4.08
ORD-102140,2024-02-22,2024-02-28,South,Bristol,Small Business,Online,P-012,14,0,109.95,6.48
ORD-102141,2025-06-15,2025-06-21,South,Bristol,Home Office,Online,P-003,3,0,365.02,11.4
ORD-102142,2024-08-30,2024-08-31,East,Peterborough,Small Business,Online,P-007,2,0,106.22,7
ORD-102143,2025-07-15,2025-07-18,East,Cambridge,Corporate,Online,P-010,6,0,31.44,4.32
ORD-102144,2024-10-06,2024-10-09,West,Birmingham,Small Business,Retail Store,P-005,3,0.2,140.24,4.95
ORD-102145,2024-12-15,2024-12-16,East,Norwich,Corporate,Retail Store,P-013,11,0,193.19,5.67
ORD-102146,2024-06-25,2024-06-30,East,Norwich,Small Business,Retail Store,P-004,4,0,436.4,8.22
ORD-102147,2025-07-13,2025-07-19,West,Cardiff,Corporate,B2B Sales,P-013,4,0,45.09,6.3
ORD-102148,2025-12-10,2025-12-16,East,Norwich,Small Business,Retail Store,P-003,4,0.15,552.9,13.7
ORD-102149,2025-12-18,2025-12-22,East,Peterborough,Small Business,B2B Sales,P-014,12,0,468.69,9.9
ORD-102150,2025-08-13,2025-08-17,West,Liverpool,Small Business,Online,P-002,2,0,396.87,5.46
ORD-102151,2024-06-12,2024-06-13,West,Birmingham,Home Office,Retail Store,P-015,7,0,42.68,7.65
ORD-102152,2025-06-01,2025-06-04,East,Peterborough,Small Business,Online,P-013,9,0.1,105.5,8.55
ORD-102153,2024-06-12,2024-06-16,South,Brighton,Small Business,Retail Store,P-015,11,0.1,62.19,5.67
ORD-102154,2025-09-25,2025-09-26,West,Birmingham,Small Business,Online,P-011,9,0.1,125.28,8.55
ORD-102155,2024-09-01,2024-09-06,East,Norwich,Home Office,Online,P-005,3,0.2,130.64,4.95
ORD-102156,2025-05-18,2025-05-23,West,Liverpool,Corporate,B2B Sales,P-002,4,0,881.04,13.7
ORD-102157,2025-01-04,2025-01-05,West,Birmingham,Home Office,Retail Store,P-014,8,0.1,165.81,8.1
ORD-102158,2024-09-03,2024-09-04,West,Cardiff,Home Office,Online,P-009,2,0,268.91,4.2
ORD-102159,2025-07-21,2025-07-24,East,Norwich,Small Business,Online,P-010,13,0.15,58.06,10.35
ORD-102160,2024-05-12,2024-05-17,East,Peterborough,Corporate,B2B Sales,P-003,4,0,480.82,8.22
ORD-102161,2025-06-06,2025-06-10,East,Peterborough,Small Business,B2B Sales,P-013,13,0,168.38,6.21
ORD-102162,2025-03-14,2025-03-16,West,Cardiff,Corporate,B2B Sales,P-013,3,0,35.48,3.51
ORD-102163,2025-04-04,2025-04-09,East,Cambridge,Home Office,B2B Sales,P-003,2,0.25,161.47,5.46
ORD-102164,2024-01-18,2024-01-23,East,Peterborough,Corporate,Retail Store,P-015,11,0,59.33,9.45
ORD-102165,2024-11-26,2024-11-29,North,Manchester,Small Business,Online,P-002,4,0.15,974.77,8.22
ORD-102166,2024-04-03,2024-04-05,South,Brighton,Corporate,Online,P-004,2,0,202.78,5.46
ORD-102167,2024-06-22,2024-06-26,East,Peterborough,Corporate,B2B Sales,P-015,11,0.2,58.99,9.45
ORD-102168,2024-12-27,2024-12-30,West,Birmingham,Corporate,B2B Sales,P-014,22,0.15,764.35,8.64
ORD-102169,2025-12-21,2025-12-23,West,Cardiff,Home Office,B2B Sales,P-011,8,0.05,162.56,4.86
ORD-102170,2024-07-03,2024-07-08,South,Brighton,Corporate,Online,P-012,10,0,79.32,9
ORD-102171,2025-02-07,2025-02-13,North,Leeds,Home Office,Online,P-005,1,0,43.97,3.45
ORD-102172,2024-05-27,2024-06-02,South,London,Home Office,Retail Store,P-014,13,0,370.26,6.21
ORD-102173,2025-12-13,2025-12-17,West,Birmingham,Small Business,Online,P-001,4,0,1714.39,8.22
ORD-102174,2024-03-31,2024-04-05,West,Birmingham,Home Office,B2B Sales,P-015,8,0,44.35,4.86
ORD-102175,2025-02-20,2025-02-25,East,Norwich,Small Business,Online,P-002,3,0,578.3,6.84
ORD-102176,2025-01-24,2025-01-28,South,Bristol,Small Business,Retail Store,P-009,4,0,420.03,5.7
ORD-102177,2024-10-31,2024-11-06,East,Norwich,Home Office,B2B Sales,P-010,14,0.1,87.99,6.48
ORD-102178,2024-10-03,2024-10-05,South,Bristol,Home Office,Retail Store,P-006,1,0,122.97,3.45
ORD-102179,2024-08-06,2024-08-12,West,Liverpool,Small Business,Retail Store,P-008,4,0.15,631.73,5.7
ORD-102180,2024-11-16,2024-11-22,East,Norwich,Home Office,Retail Store,P-010,5,0,41.07,4.05
ORD-102181,2025-01-04,2025-01-08,West,Birmingham,Home Office,Online,P-011,14,0.25,132.1,6.48
ORD-102182,2024-03-13,2024-03-14,South,London,Corporate,B2B Sales,P-005,3,0.25,103.3,8.25
ORD-102183,2024-06-15,2024-06-17,North,Manchester,Small Business,B2B Sales,P-004,2,0,217.13,5.46
ORD-102184,2025-07-08,2025-07-10,North,Manchester,Home Office,B2B Sales,P-004,3,0.2,232.45,11.4
ORD-102185,2025-10-21,2025-10-27,West,Cardiff,Small Business,Online,P-012,10,0,90.99,5.4
ORD-102186,2024-09-09,2024-09-15,East,Norwich,Corporate,B2B Sales,P-014,12,0,349.38,5.94
ORD-102187,2024-06-04,2024-06-05,West,Liverpool,Small Business,B2B Sales,P-002,1,0.1,196.64,4.08
ORD-102188,2024-03-17,2024-03-21,West,Birmingham,Small Business,Retail Store,P-002,2,0,393.58,9.1
ORD-102189,2025-07-01,2025-07-04,North,Leeds,Small Business,Online,P-015,23,0,128.15,8.91
ORD-102190,2024-11-25,2024-11-30,West,Liverpool,Small Business,B2B Sales,P-009,2,0,325.78,7
ORD-102191,2024-05-15,2024-05-18,North,Newcastle,Corporate,Online,P-008,3,0,582.96,4.95
ORD-102192,2024-08-21,2024-08-22,North,Manchester,Corporate,Online,P-012,6,0,44.5,4.32
ORD-102193,2025-03-01,2025-03-07,North,Leeds,Small Business,Online,P-010,10,0,56.54,5.4
ORD-102194,2024-07-22,2024-07-27,East,Cambridge,Corporate,Retail Store,P-011,8,0,102.75,4.86
ORD-102195,2025-09-16,2025-09-18,North,Leeds,Corporate,Retail Store,P-008,1,0,200.71,5.75
ORD-102196,2025-07-31,2025-08-05,South,London,Corporate,B2B Sales,P-009,4,0,450.1,9.5
ORD-102197,2025-09-30,2025-10-04,West,Birmingham,Corporate,B2B Sales,P-008,2,0,427.98,4.2
ORD-102198,2024-03-29,2024-03-31,West,Liverpool,Small Business,B2B Sales,P-015,13,0,72.97,10.35
ORD-102199,2024-03-20,2024-03-23,East,Cambridge,Small Business,B2B Sales,P-002,4,0.15,672.95,13.7
ORD-102200,2024-03-16,2024-03-20,South,Bristol,Corporate,B2B Sales,P-001,5,0,1303.82,9.6
ORD-102201,2024-06-27,2024-07-01,South,Bristol,Corporate,Retail Store,P-004,3,0.2,264.41,11.4
ORD-102202,2024-05-28,2024-06-01,South,London,Small Business,B2B Sales,P-001,1,0,300.76,6.8
ORD-102203,2024-12-16,2024-12-18,South,Bristol,Home Office,Retail Store,P-008,1,0,288.69,3.45
ORD-102204,2024-07-06,2024-07-11,West,Liverpool,Small Business,Online,P-001,2,0.2,404.34,9.1
ORD-102205,2024-07-12,2024-07-13,East,Peterborough,Corporate,Retail Store,P-008,2,0.15,303.09,7
ORD-102206,2024-02-16,2024-02-18,West,Birmingham,Corporate,B2B Sales,P-009,2,0,223.57,7
ORD-102207,2025-08-29,2025-09-01,East,Cambridge,Corporate,Online,P-012,8,0.1,59.16,4.86
ORD-102208,2024-04-28,2024-04-29,East,Cambridge,Home Office,B2B Sales,P-015,5,0.25,22.41,4.05
ORD-102209,2025-04-10,2025-04-11,North,Manchester,Home Office,Online,P-015,10,0.2,50.13,5.4
ORD-102210,2025-01-17,2025-01-21,South,Brighton,Small Business,Online,P-002,4,0,690.8,8.22
ORD-102211,2025-01-30,2025-02-02,North,Manchester,Small Business,Retail Store,P-014,13,0.15,277.25,6.21
ORD-102212,2025-10-16,2025-10-22,North,Leeds,Corporate,Retail Store,P-010,11,0.15,63.87,5.67
ORD-102213,2025-04-19,2025-04-24,East,Norwich,Corporate,Retail Store,P-011,4,0.2,43.81,3.78
ORD-102214,2024-03-16,2024-03-22,East,Peterborough,Small Business,Online,P-010,11,0.05,61.58,5.67
ORD-102215,2024-04-04,2024-04-06,South,Brighton,Small Business,Retail Store,P-002,4,0.05,732.01,8.22
ORD-102216,2025-10-23,2025-10-26,West,Liverpool,Corporate,B2B Sales,P-006,1,0,123.18,3.45
ORD-102217,2025-11-19,2025-11-23,North,Leeds,Home Office,B2B Sales,P-003,1,0,157.14,6.8
ORD-102218,2024-08-07,2024-08-13,West,Birmingham,Corporate,B2B Sales,P-012,13,0,103.25,10.35
ORD-102219,2024-03-03,2024-03-05,East,Peterborough,Corporate,Online,P-013,5,0,54.51,4.05
ORD-102220,2024-02-09,2024-02-11,North,Newcastle,Home Office,Online,P-007,2,0,98.32,4.2
ORD-102221,2025-07-23,2025-07-24,North,Leeds,Corporate,B2B Sales,P-013,3,0,32.83,5.85
ORD-102222,2024-11-10,2024-11-15,North,Newcastle,Home Office,B2B Sales,P-011,25,0,513.38,9.45
ORD-102223,2025-10-24,2025-10-25,South,Brighton,Home Office,Online,P-001,3,0,974.08,6.84
ORD-102224,2024-08-25,2024-08-29,East,Norwich,Small Business,Online,P-015,11,0.2,49.19,5.67
ORD-102225,2025-05-30,2025-06-02,North,Leeds,Small Business,B2B Sales,P-007,1,0.05,53.04,3.45
ORD-102226,2025-11-18,2025-11-22,East,Norwich,Corporate,Retail Store,P-015,5,0,40.63,4.05
ORD-102227,2024-06-07,2024-06-09,East,Norwich,Small Business,Online,P-013,14,0.15,143.89,10.8
ORD-102228,2024-01-08,2024-01-11,West,Birmingham,Corporate,B2B Sales,P-011,9,0,118.62,5.13
ORD-102229,2025-11-16,2025-11-20,South,Brighton,Home Office,B2B Sales,P-009,3,0.25,395.44,4.95
ORD-102230,2025-06-06,2025-06-09,West,Cardiff,Small Business,Online,P-001,4,0,1243.29,13.7
ORD-102231,2025-09-07,2025-09-13,South,Brighton,Corporate,Retail Store,P-003,3,0.05,346.96,6.84
ORD-102232,2024-05-15,2024-05-21,South,Brighton,Corporate,Online,P-009,1,0.15,108.05,3.45
ORD-102233,2024-12-23,2024-12-26,West,Birmingham,Home Office,Online,P-007,2,0.1,137.26,4.2
ORD-102234,2024-03-11,2024-03-12,North,Newcastle,Small Business,B2B Sales,P-004,2,0.15,179.66,5.46
ORD-102235,2025-02-05,2025-02-06,North,Leeds,Corporate,Online,P-004,5,0,461.64,9.6
ORD-102236,2025-10-13,2025-10-15,East,Norwich,Home Office,B2B Sales,P-014,11,0.15,284.54,9.45
ORD-102237,2025-08-07,2025-08-10,West,Liverpool,Small Business,Retail Store,P-008,1,0.1,168.89,3.45
ORD-102238,2024-05-06,2024-05-07,South,Brighton,Small Business,Online,P-013,5,0.1,56.54,6.75
ORD-102239,2024-04-17,2024-04-18,East,Peterborough,Corporate,Online,P-008,3,0.25,449.08,8.25
ORD-102240,2024-08-03,2024-08-08,West,Birmingham,Small Business,B2B Sales,P-012,6,0,49.35,4.32
ORD-102241,2024-01-30,2024-02-02,East,Peterborough,Small Business,B2B Sales,P-005,2,0,93.7,4.2
ORD-102242,2025-09-18,2025-09-19,North,Newcastle,Corporate,Online,P-001,4,0.1,1125.8,13.7
ORD-102243,2024-05-07,2024-05-13,East,Peterborough,Home Office,Online,P-002,4,0,812,13.7
ORD-102244,2024-07-05,2024-07-07,East,Cambridge,Small Business,Online,P-011,3,0.1,35.18,3.51
ORD-102245,2024-11-13,2024-11-17,West,Birmingham,Small Business,Online,P-008,1,0.25,203.69,3.45
ORD-102246,2024-01-16,2024-01-20,South,Bristol,Corporate,Online,P-012,14,0,100.4,10.8
ORD-102247,2024-08-18,2024-08-24,West,Liverpool,Home Office,Retail Store,P-010,13,0.25,53.53,6.21
ORD-102248,2025-08-29,2025-08-31,North,Leeds,Small Business,Retail Store,P-010,9,0,54.26,5.13
ORD-102249,2024-10-30,2024-10-31,West,Cardiff,Corporate,B2B Sales,P-005,2,0,122.84,7
ORD-102250,2025-05-10,2025-05-16,West,Birmingham,Home Office,Retail Store,P-013,12,0.2,120.99,5.94
ORD-102251,2024-06-05,2024-06-07,South,London,Home Office,Online,P-015,13,0,81.18,6.21
ORD-102252,2025-07-22,2025-07-24,North,Manchester,Corporate,B2B Sales,P-015,5,0.1,23.98,4.05
ORD-102253,2025-09-09,2025-09-15,North,Leeds,Small Business,B2B Sales,P-003,1,0.15,108.91,4.08
ORD-102254,2025-08-17,2025-08-21,North,Leeds,Corporate,Retail Store,P-001,1,0,280.19,4.08
ORD-102255,2024-07-21,2024-07-26,South,Bristol,Small Business,Retail Store,P-007,1,0,53.4,3.45
ORD-102256,2025-05-30,2025-06-05,North,Leeds,Small Business,Online,P-015,6,0,36.3,4.32
ORD-102257,2024-06-19,2024-06-20,East,Cambridge,Corporate,Online,P-001,5,0,1464.92,9.6
ORD-102258,2025-07-09,2025-07-14,North,Manchester,Small Business,Retail Store,P-015,4,0,23.59,6.3
ORD-102259,2025-07-06,2025-07-08,North,Newcastle,Home Office,Retail Store,P-003,2,0.15,166.51,5.46
ORD-102260,2025-04-06,2025-04-07,East,Peterborough,Small Business,Online,P-008,1,0,177.37,3.45
ORD-102261,2024-05-22,2024-05-27,East,Norwich,Home Office,B2B Sales,P-002,4,0,844.78,13.7
ORD-102262,2025-01-17,2025-01-18,North,Leeds,Corporate,Retail Store,P-006,3,0.05,286.43,4.95
ORD-102263,2024-05-11,2024-05-17,West,Cardiff,Small Business,Online,P-013,3,0,35.33,5.85
ORD-102264,2025-11-24,2025-11-25,West,Cardiff,Small Business,B2B Sales,P-013,3,0,51.13,5.85
ORD-102265,2025-09-25,2025-10-01,North,Manchester,Home Office,Retail Store,P-006,1,0,118.53,5.75
ORD-102266,2025-12-06,2025-12-12,East,Cambridge,Home Office,Online,P-014,23,0.15,756.47,14.85
ORD-102267,2025-10-28,2025-10-29,West,Liverpool,Corporate,B2B Sales,P-012,11,0.1,90.28,5.67
ORD-102268,2024-10-06,2024-10-10,South,London,Corporate,Retail Store,P-009,4,0,613.22,9.5
ORD-102269,2024-01-05,2024-01-09,East,Norwich,Small Business,Retail Store,P-003,3,0,305.89,11.4
ORD-102270,2025-11-21,2025-11-26,East,Norwich,Corporate,B2B Sales,P-007,1,0.15,68.16,3.45
ORD-102271,2024-08-28,2024-09-02,East,Peterborough,Home Office,Online,P-002,2,0,383.24,5.46
ORD-102272,2025-06-28,2025-06-30,South,London,Small Business,B2B Sales,P-009,3,0.15,319.81,4.95
ORD-102273,2024-10-17,2024-10-21,West,Cardiff,Corporate,B2B Sales,P-003,1,0,133.73,6.8
ORD-102274,2024-07-14,2024-07-16,South,London,Home Office,B2B Sales,P-011,7,0,99.38,4.59
ORD-102275,2025-03-18,2025-03-19,West,Cardiff,Small Business,Retail Store,P-013,13,0,148.85,10.35
ORD-102276,2025-06-29,2025-07-05,West,Liverpool,Corporate,Online,P-008,1,0.1,188.09,3.45
ORD-102277,2024-02-08,2024-02-13,East,Norwich,Corporate,B2B Sales,P-003,1,0.25,79.86,6.8
ORD-102278,2024-06-24,2024-06-27,South,Bristol,Small Business,Online,P-003,2,0,237.66,9.1
ORD-102279,2025-08-04,2025-08-08,North,Manchester,Small Business,Retail Store,P-015,4,0,23.21,3.78
ORD-102280,2024-09-17,2024-09-21,South,London,Corporate,B2B Sales,P-011,6,0,97.43,7.2
ORD-102281,2024-06-22,2024-06-24,West,Cardiff,Small Business,B2B Sales,P-001,2,0,585.81,5.46
ORD-102282,2024-12-31,2025-01-03,South,London,Small Business,Online,P-014,22,0.2,734.64,14.4
ORD-102283,2025-03-22,2025-03-26,West,Cardiff,Corporate,Online,P-011,3,0,42.97,3.51
ORD-102284,2025-01-20,2025-01-21,North,Leeds,Corporate,Online,P-007,4,0,192.58,5.7
ORD-102285,2024-01-21,2024-01-25,West,Cardiff,Small Business,Retail Store,P-011,11,0,149.04,5.67
ORD-102286,2024-07-12,2024-07-18,North,Newcastle,Home Office,B2B Sales,P-002,2,0.2,292.92,5.46
ORD-102287,2024-03-26,2024-03-27,West,Liverpool,Home Office,B2B Sales,P-005,1,0,46.99,5.75
ORD-102288,2025-07-05,2025-07-08,West,Liverpool,Corporate,Online,P-001,3,0,787.8,11.4
ORD-102289,2025-02-07,2025-02-12,West,Birmingham,Home Office,Online,P-011,11,0.2,110.69,5.67
ORD-102290,2025-08-11,2025-08-17,West,Cardiff,Corporate,Retail Store,P-003,2,0,212.86,5.46
ORD-102291,2024-02-04,2024-02-06,South,Brighton,Small Business,Retail Store,P-007,2,0.1,92.02,4.2
ORD-102292,2025-05-29,2025-06-01,South,Bristol,Corporate,Retail Store,P-008,3,0.15,517.75,4.95
ORD-102293,2025-04-26,2025-04-29,South,London,Home Office,B2B Sales,P-002,3,0.1,543.32,6.84
ORD-102294,2024-12-14,2024-12-19,West,Cardiff,Small Business,B2B Sales,P-006,5,0,839.34,10.75
ORD-102295,2024-04-16,2024-04-20,West,Cardiff,Corporate,Retail Store,P-005,3,0.1,131.51,4.95
ORD-102296,2025-12-03,2025-12-08,South,Brighton,Corporate,Retail Store,P-004,1,0.05,141.03,6.8
ORD-102297,2025-09-09,2025-09-14,North,Newcastle,Home Office,B2B Sales,P-012,5,0.15,37.03,4.05
ORD-102298,2024-07-24,2024-07-30,North,Leeds,Corporate,Retail Store,P-015,11,0.25,49.31,5.67
ORD-102299,2025-03-04,2025-03-08,North,Leeds,Home Office,B2B Sales,P-002,2,0,392.1,5.46
